account_age_months,avg_order_value,total_orders,days_since_last_purchase,discount_usage_rate,return_rate,customer_support_tickets,loyalty_member,browsing_frequency_per_week,cart_abandonment_rate,product_review_score_avg,engagement_score,satisfaction_score,price_sensitivity_index,churned,Orders_per_Month,total_customer_spend,inactivity_risk_score,frustration_index,discount_hunter
45,51.7,1,7,0.056,0.2224,1,0,0.1,0.695,4.1,4.72,7.69,3.1,0,1.0222222222222221,51.7,6.363636363636363,0.025592635212888373,0.1736
52,80.67,14,42,0.215,0.0264,1,0,5.7,0.296,4.96,5.27,9.21,4.0,0,1.2692307692307692,1129.38,6.26865671641791,0.0025857002938295785,0.86
8,132.67,1,24,0.554,0.0056,1,0,4.9,0.7,3.16,5.47,7.47,6.1,0,1.125,132.67,4.067796610169491,0.0006611570247933885,3.3794
39,62.2,10,4,0.294,0.0728,0,0,3.1,0.774,3.13,6.17,7.89,4.7,0,1.2564102564102564,622.0,0.9756097560975611,0.0,1.3818
25,56.8,7,16,0.182,0.0232,2,0,0.0,0.285,3.89,4.43,7.48,3.9,0,1.28,397.59999999999997,16.0,0.005471698113207546,0.7098
7,39.43,1,106,0.312,0.0464,1,0,2.8,0.747,4.03,1.0,8.21,4.9,1,1.1428571428571428,39.43,27.894736842105264,0.005038002171552659,1.5288000000000002
14,96.31,4,50,0.322,0.1056,0,0,4.0,0.848,4.44,3.97,9.09,4.7,0,1.2857142857142856,385.24,10.0,0.0,1.5134
29,34.75,15,32,0.198,0.2392,2,1,0.0,0.597,2.81,3.9,5.68,4.2,0,1.5172413793103448,521.25,32.0,0.07161676646706587,0.8316000000000001
45,25.44,1,26,0.24,0.0024,2,0,3.9,0.546,2.98,5.03,6.64,4.5,0,1.0222222222222221,25.44,5.3061224489795915,0.0006282722513089005,1.08
21,29.86,6,21,0.504,0.0296,2,0,3.8,0.436,3.25,5.42,6.82,6.3,0,1.2857142857142856,179.16,4.375,0.0075703324808184145,3.1752
37,102.79,1,81,0.448,0.096,0,0,3.1,0.517,4.93,2.02,9.61,5.5,1,1.027027027027027,102.79,19.75609756097561,0.0,2.464
56,51.42,29,25,0.263,0.036,1,0,1.6,0.333,3.85,5.25,8.06,4.5,0,1.5178571428571428,1491.18,9.615384615384615,0.0039735099337748336,1.1835
49,114.32,37,14,0.07,0.0136,0,1,4.1,0.599,3.58,6.9,8.53,2.8,0,1.7551020408163265,4229.84,2.7450980392156863,0.0,0.196
33,66.51,1,12,0.204,0.0168,1,0,0.0,0.657,3.57,4.43,7.85,4.0,0,1.0303030303030303,66.51,12.0,0.0018983050847457626,0.816
58,64.34,1,96,0.134,0.1056,1,0,3.8,0.456,4.69,1.5,8.67,3.6,1,1.0172413793103448,64.34,20.0,0.010920372285418822,0.48240000000000005
41,38.02,11,2,0.41,0.12,1,1,0.3,0.658,5.0,5.37,8.93,5.6,0,1.2682926829268293,418.22,1.5384615384615383,0.012084592145015106,2.296
25,84.16,7,6,0.147,0.0488,0,0,3.5,0.481,4.62,6.1,9.46,3.5,0,1.28,589.12,1.3333333333333333,0.0,0.5145
53,46.7,14,59,0.451,0.0712,0,0,3.2,0.358,5.0,3.58,9.76,5.9,0,1.2641509433962264,653.8000000000001,14.047619047619047,0.0,2.6609000000000003
59,105.75,15,1,0.513,0.068,1,0,3.5,0.334,2.96,6.62,7.07,6.0,0,1.2542372881355932,1586.25,0.2222222222222222,0.00842627013630731,3.0780000000000003
59,102.8,15,25,0.26,0.1816,4,1,1.8,0.564,2.58,4.85,4.31,4.2,0,1.2542372881355932,1542.0,8.928571428571429,0.13679849340866293,1.092
46,62.2,12,47,0.092,0.056,0,0,0.4,0.598,3.87,3.18,8.68,3.3,0,1.2608695652173914,746.4000000000001,33.57142857142858,0.0,0.3036
14,46.58,1,31,0.194,0.0688,1,0,2.4,0.682,3.72,4.28,7.82,4.1,0,1.0714285714285714,46.58,9.117647058823529,0.007800453514739228,0.7954
9,66.71,1,14,0.175,0.032,1,0,0.5,0.61,3.95,4.5,8.18,3.8,0,1.1111111111111112,66.71,9.333333333333334,0.0034858387799564274,0.6649999999999999
15,79.68,4,33,0.083,0.0368,0,0,1.4,0.903,4.96,3.95,9.84,3.1,0,1.2666666666666666,318.72,13.75,0.0,0.25730000000000003
7,95.81,1,80,0.441,0.272,1,0,6.1,0.499,5.0,3.07,8.43,5.5,1,1.1428571428571428,95.81,11.267605633802818,0.028844114528101806,2.4255
2,60.29,1,6,0.394,0.1944,1,1,4.2,0.704,5.0,6.13,8.69,5.4,0,1.5,60.29,1.1538461538461537,0.020061919504643963,2.1276
31,114.84,16,36,0.148,0.0528,0,0,2.5,0.655,3.78,4.57,8.6,3.3,0,1.5161290322580645,1837.44,10.285714285714286,0.0,0.48839999999999995
7,88.09,2,28,0.385,0.0592,0,0,0.5,0.499,4.82,3.83,9.62,5.2,0,1.2857142857142856,176.18,18.666666666666668,0.0,2.0020000000000002
41,83.7,1,7,0.233,0.1192,2,0,0.0,0.902,4.48,4.68,7.75,4.1,0,1.024390243902439,83.7,7.0,0.027245714285714286,0.9552999999999999
56,110.26,29,41,0.134,0.0936,1,1,0.2,0.249,3.27,3.98,7.29,3.3,0,1.5178571428571428,3197.54,34.16666666666667,0.011290711700844393,0.4422
11,98.64,1,14,0.149,0.1792,0,0,1.3,0.977,3.93,4.77,8.33,3.5,0,1.0909090909090908,98.64,6.086956521739131,0.0,0.5215
13,21.71,1,49,0.27,0.0016,1,0,4.2,0.752,5.0,3.98,9.33,4.8,0,1.0769230769230769,21.71,9.423076923076923,0.0001548886737657309,1.296
13,154.19,1,6,0.313,0.144,1,0,5.0,0.335,4.39,6.4,8.24,4.3,0,1.0769230769230769,154.19,1.0,0.015584415584415583,1.3458999999999999
26,31.43,7,11,0.34,0.04,5,0,0.5,0.593,2.86,4.85,4.39,5.2,0,1.2692307692307692,220.01,7.333333333333333,0.03710575139146568,1.7680000000000002
43,117.55,11,47,0.182,0.0008,0,0,2.9,0.787,4.3,3.98,9.3,3.6,0,1.255813953488372,1293.05,12.051282051282051,0.0,0.6552
60,46.34,16,4,0.34,0.016,0,1,5.8,0.277,3.74,7.27,8.69,5.1,0,1.2666666666666666,741.44,0.5882352941176471,0.0,1.734
50,97.98,13,31,0.143,0.1096,1,0,2.5,0.437,2.77,4.72,6.74,3.4,0,1.26,1273.74,8.857142857142858,0.014160206718346254,0.48619999999999997
8,31.75,1,8,0.484,0.0992,1,0,4.6,0.898,4.45,6.17,8.45,6.2,0,1.125,31.75,1.4285714285714286,0.010497354497354498,3.0008
14,53.49,8,108,0.09,0.0632,1,0,2.4,0.708,3.48,1.07,7.6,3.3,1,1.5714285714285714,427.92,31.764705882352942,0.007348837209302327,0.297
45,314.93,1,10,0.552,0.004,1,0,8.6,0.54,4.15,7.4,8.47,5.0,0,1.0222222222222221,314.93,1.0416666666666667,0.00042238648363252375,2.7600000000000002
60,95.13,16,51,0.451,0.0512,0,1,2.6,0.527,4.93,3.85,9.76,5.6,0,1.2666666666666666,1522.08,14.166666666666666,0.0,2.5256
2,42.22,1,32,0.573,0.0448,0,0,5.3,0.632,4.12,5.2,8.97,6.8,0,1.5,42.22,5.079365079365079,0.0,3.8963999999999994
56,88.99,29,5,0.345,0.212,3,1,0.0,0.848,3.0,5.72,5.29,4.9,0,1.5178571428571428,2580.71,5.0,0.10111287758346582,1.6905
42,47.79,11,10,0.166,0.0056,2,0,1.1,0.494,2.65,5.23,6.3,3.9,0,1.2619047619047619,525.6899999999999,4.761904761904762,0.0015342465753424657,0.6474
15,153.63,16,45,0.137,0.0648,1,0,3.9,0.573,3.72,4.58,7.84,3.0,0,2.0666666666666664,2458.08,9.183673469387754,0.007330316742081447,0.41100000000000003
57,37.11,15,4,0.285,0.0224,0,0,4.2,0.892,4.17,6.7,9.1,4.8,0,1.263157894736842,556.65,0.7692307692307692,0.0,1.3679999999999999
24,91.29,1,40,0.055,0.0088,0,0,4.9,0.736,5.0,4.67,9.97,2.8,0,1.0416666666666667,91.29,6.779661016949152,0.0,0.154
34,41.46,1,3,0.069,0.0936,3,0,2.6,0.812,2.44,5.75,5.13,3.2,0,1.0294117647058822,41.46,0.8333333333333333,0.045807504078303425,0.22080000000000002
4,50.0,2,19,0.279,0.084,0,0,5.8,0.716,4.08,6.05,8.8,4.7,0,1.5,100.0,2.794117647058824,0.0,1.3113000000000001
18,84.13,5,108,0.127,0.0512,1,0,3.9,0.877,2.73,1.47,6.89,3.4,1,1.2777777777777777,420.65,22.04081632653061,0.006489226869455007,0.4318
25,60.92,1,13,0.124,0.0704,0,0,3.3,0.984,2.95,5.48,7.72,3.5,0,1.04,60.92,3.0232558139534884,0.0,0.434
47,46.08,12,115,0.435,0.052,0,0,3.2,0.669,4.58,1.47,9.41,5.8,1,1.2553191489361701,552.96,27.38095238095238,0.0,2.523
24,48.65,13,15,0.281,0.0064,0,1,3.7,0.548,3.72,5.92,8.7,4.7,0,1.5416666666666665,632.4499999999999,3.1914893617021276,0.0,1.3207000000000002
6,86.11,1,2,0.764,0.0088,0,0,2.0,0.404,3.23,5.6,8.2,7.8,0,1.1666666666666667,86.11,0.6666666666666666,0.0,5.9592
34,43.62,1,4,0.183,0.0352,2,0,0.0,0.682,2.8,4.83,6.35,4.0,0,1.0294117647058822,43.62,4.0,0.009578231292517008,0.732
51,153.71,13,30,0.094,0.048,1,0,2.3,0.815,5.0,4.7,9.17,2.7,0,1.2549019607843137,1998.23,9.090909090909092,0.00471976401179941,0.2538
38,96.15,1,14,0.381,0.0496,0,1,2.1,0.462,4.05,5.03,8.88,5.1,0,1.0263157894736843,96.15,4.516129032258064,0.0,1.9430999999999998
3,214.03,1,21,0.316,0.0176,0,0,2.5,0.278,3.21,4.82,8.15,3.9,0,1.3333333333333333,214.03,6.0,0.0,1.2324
19,57.84,1,70,0.271,0.0272,0,0,0.0,0.646,3.71,1.53,8.62,4.5,1,1.0526315789473684,57.84,70.0,0.0,1.2195
47,84.14,48,6,0.4,0.1176,1,1,0.0,0.951,2.88,6.3,6.82,5.3,0,2.0212765957446805,4038.7200000000003,6.0,0.015038363171355498,2.12
46,108.5,12,74,0.158,0.1944,3,1,0.5,0.922,2.15,1.87,4.5,3.5,1,1.2608695652173914,1302.0,49.333333333333336,0.10603636363636362,0.553
58,27.85,15,7,0.258,0.0024,0,1,0.0,0.568,5.0,5.15,9.99,4.6,0,1.2586206896551724,417.75,7.0,0.0,1.1867999999999999
36,95.04,1,20,0.331,0.0408,1,1,3.6,0.846,4.27,5.23,8.47,4.7,0,1.0277777777777777,95.04,4.347826086956522,0.004308342133051742,1.5557
19,71.83,1,11,0.562,0.0408,0,0,4.5,0.357,4.66,5.98,9.52,6.5,0,1.0526315789473684,71.83,2.0,0.0,3.6530000000000005
28,76.58,1,27,0.4,0.2008,1,0,2.0,0.174,3.16,4.35,6.82,5.3,0,1.0357142857142858,76.58,9.0,0.02567774936061381,2.12
47,140.58,36,13,0.073,0.0128,0,0,1.3,0.203,5.0,5.98,9.96,2.7,0,1.7659574468085106,5060.88,5.6521739130434785,0.0,0.1971
55,46.06,14,14,0.422,0.0256,1,0,2.1,0.417,2.79,5.47,7.04,5.7,0,1.2545454545454544,644.84,4.516129032258064,0.00318407960199005,2.4054
56,72.63,15,119,0.187,0.1352,0,0,5.2,0.39,3.32,2.23,7.87,3.9,1,1.2678571428571428,1089.4499999999998,19.193548387096772,0.0,0.7293
10,71.22,6,46,0.577,0.0328,2,0,1.3,0.677,4.51,3.33,8.07,6.6,1,1.6,427.32,20.0,0.007232635060639471,3.8081999999999994
18,86.59,5,21,0.544,0.0384,0,0,4.1,0.512,3.31,5.48,8.18,6.3,0,1.2777777777777777,432.95000000000005,4.11764705882353,0.0,3.4272
4,98.48,1,97,0.22,0.0016,1,0,2.5,0.554,4.54,1.02,8.87,3.9,1,1.25,98.48,27.714285714285715,0.00016210739614994936,0.858
12,64.13,4,58,0.415,0.1024,0,0,4.4,0.375,3.07,3.7,7.73,5.5,1,1.3333333333333333,256.52,10.74074074074074,0.0,2.2824999999999998
27,86.53,7,16,0.291,0.052,1,1,7.0,0.684,5.0,6.77,9.16,4.5,0,1.2592592592592593,605.71,2.0,0.005118110236220472,1.3094999999999999
29,36.7,8,30,0.231,0.128,1,1,1.7,0.752,3.33,4.33,7.24,4.4,0,1.2758620689655173,293.6,11.11111111111111,0.015533980582524271,1.0164000000000002
57,150.98,29,7,0.414,0.0296,0,1,3.4,0.526,3.53,6.75,8.43,5.0,0,1.5087719298245614,4378.42,1.5909090909090908,0.0,2.07
12,138.16,1,27,0.168,0.0136,0,0,2.0,0.742,5.0,4.35,9.95,3.3,0,1.0833333333333333,138.16,9.0,0.0,0.5544
11,20.62,1,64,0.552,0.0064,0,0,4.1,0.292,3.54,3.2,8.52,6.7,1,1.0909090909090908,20.62,12.549019607843139,0.0,3.6984000000000004
4,31.73,2,5,0.13,0.3576,1,0,1.0,0.315,3.24,5.15,6.38,3.7,0,1.5,63.46,2.5,0.04845528455284553,0.48100000000000004
46,29.31,12,4,0.264,0.1096,2,1,5.9,0.48,3.47,7.17,6.77,4.7,0,1.2608695652173914,351.71999999999997,0.5797101449275363,0.028211068211068214,1.2408000000000001
59,107.3,1,23,0.174,0.0392,0,1,3.5,0.596,3.46,5.05,8.33,3.6,0,1.0169491525423728,107.3,5.111111111111111,0.0,0.6264
59,314.02,15,14,0.211,0.2464,3,0,1.2,0.58,2.26,5.2,4.44,2.6,0,1.2542372881355932,4710.299999999999,6.363636363636363,0.13588235294117648,0.5486
60,167.01,16,13,0.194,0.0248,0,0,2.2,0.485,4.25,5.62,9.17,3.4,0,1.2666666666666666,2672.16,4.0625,0.0,0.6596
24,27.88,1,9,0.348,0.0464,1,0,3.3,0.955,4.19,5.68,8.37,5.3,0,1.0416666666666667,27.88,2.0930232558139537,0.004951974386339381,1.8443999999999998
26,46.86,1,46,0.033,0.0016,0,0,0.0,0.897,3.71,2.73,8.7,2.9,0,1.0384615384615385,46.86,46.0,0.0,0.09570000000000001
28,86.7,1,43,0.431,0.0008,1,0,5.6,0.186,3.49,4.75,7.82,5.5,0,1.0357142857142858,86.7,6.515151515151516,9.070294784580499e-05,2.3705
58,113.86,1,17,0.159,0.0144,0,0,5.8,0.591,4.07,6.12,9.02,3.4,0,1.0172413793103448,113.86,2.5,0.0,0.5406
47,22.38,1,27,0.199,0.0376,0,0,4.2,0.69,4.69,5.08,9.56,4.3,0,1.0212765957446808,22.38,5.1923076923076925,0.0,0.8557
60,81.39,46,2,0.199,0.0632,1,1,4.1,0.501,4.19,7.8,8.31,3.9,0,1.7666666666666666,3743.94,0.3921568627450981,0.006788399570354458,0.7761
4,23.85,1,58,0.271,0.1384,4,0,2.1,0.259,1.64,2.83,3.51,4.8,1,1.25,23.85,18.70967741935484,0.12274944567627495,1.3008
36,47.74,1,33,0.201,0.0744,1,0,4.8,0.339,4.78,4.98,8.87,4.1,0,1.0277777777777777,47.74,5.689655172413794,0.007537993920972644,0.8240999999999999
15,54.44,8,27,0.459,0.0112,0,0,1.0,0.331,4.81,4.25,9.77,5.9,0,1.5333333333333332,435.52,13.5,0.0,2.7081000000000004
22,103.3,1,14,0.343,0.0408,0,0,3.1,0.699,2.74,5.37,7.6,4.8,0,1.0454545454545454,103.3,3.414634146341464,0.0,1.6464
60,127.37,16,35,0.156,0.0128,0,1,4.3,0.658,3.99,5.22,8.95,3.3,0,1.2666666666666666,2037.92,6.60377358490566,0.0,0.5147999999999999
55,53.22,14,30,0.52,0.008,1,0,3.1,0.327,3.18,5.0,7.49,6.3,0,1.2545454545454544,745.0799999999999,7.317073170731708,0.0009422850412249705,3.276
49,118.06,13,22,0.173,0.0424,0,0,1.5,0.739,4.95,4.83,9.81,3.5,0,1.2653061224489797,1534.78,8.8,0.0,0.6054999999999999
57,177.3,43,2,0.205,0.1672,3,0,3.8,0.628,4.25,7.6,6.69,3.4,0,1.7543859649122808,7623.900000000001,0.4166666666666667,0.06522756827048114,0.697
24,51.4,19,28,0.325,0.0216,0,0,2.9,0.802,3.05,5.2,7.98,5.0,0,1.7916666666666665,976.6,7.17948717948718,0.0,1.625
24,157.9,13,32,0.186,0.0992,0,0,3.7,0.403,3.88,5.07,8.55,3.4,0,1.5416666666666665,2052.7000000000003,6.808510638297872,0.0,0.6324
37,39.18,19,21,0.228,0.024,0,0,4.2,0.622,4.63,5.98,9.55,4.4,0,1.5135135135135136,744.42,4.038461538461538,0.0,1.0032
5,39.78,2,125,0.115,0.0976,1,0,4.2,0.985,3.73,1.47,7.74,3.6,1,1.4,79.56,24.038461538461537,0.01116704805491991,0.41400000000000003
6,121.72,1,10,0.408,0.0712,0,0,7.4,0.412,4.15,7.0,8.91,5.1,0,1.1666666666666667,121.72,1.1904761904761905,0.0,2.0807999999999995
49,85.86,13,11,0.204,0.1392,0,0,5.2,0.891,3.92,6.62,8.46,3.9,0,1.2653061224489797,1116.18,1.7741935483870968,0.0,0.7956
57,38.69,29,25,0.562,0.0224,0,1,4.0,0.732,5.0,6.05,9.93,6.7,0,1.5087719298245614,1122.01,5.0,0.0,3.7654000000000005
10,130.82,1,60,0.797,0.0567999999999999,1,0,2.4,0.591,3.99,2.83,8.13,7.8,1,1.1,130.82,17.647058823529413,0.006221248630887174,6.216600000000001
3,97.31,1,127,0.607,0.0552,4,0,1.5,0.372,3.75,1.0,5.9,6.7,1,1.3333333333333333,97.31,50.8,0.032,4.0669
38,140.74,1,169,0.286,0.0567999999999999,2,0,3.7,0.767,3.5,1.27,6.98,4.2,1,1.0263157894736843,140.74,35.95744680851064,0.014235588972431051,1.2012
34,129.75,9,12,0.157,0.0712,1,0,0.9,0.452,4.23,5.0,8.33,3.3,0,1.2647058823529411,1167.75,6.315789473684211,0.007631296891747052,0.5181
6,50.14,1,18,0.502,0.0144,0,0,4.2,0.836,4.57,5.53,9.52,6.2,0,1.1666666666666667,50.14,3.4615384615384612,0.0,3.1124
10,389.61,1,43,0.188,0.2336,0,0,3.8,0.183,3.75,4.15,7.97,2.0,0,1.1,389.61,8.958333333333334,0.0,0.376
16,20.38,9,117,0.138,0.0376,0,1,3.2,0.76,4.72,1.37,9.59,3.8,1,1.5625,183.42,27.857142857142858,0.0,0.5244
60,154.25,16,14,0.636,0.0064,0,0,4.2,0.402,3.45,6.23,8.43,6.5,0,1.2666666666666666,2468.0,2.692307692307692,0.0,4.134
29,97.62,8,47,0.395,0.0368,0,0,6.9,0.432,4.22,5.22,9.1,5.2,0,1.2758620689655173,780.96,5.949367088607595,0.0,2.0540000000000003
3,68.53,2,27,0.399,0.1192,0,0,3.0,0.696,3.27,4.72,7.87,5.4,0,1.6666666666666665,137.06,6.75,0.0,2.1546000000000003
11,227.05,3,13,0.166,0.2096,1,0,0.0,0.557,4.65,4.45,8.28,2.8,0,1.2727272727272727,681.1500000000001,13.0,0.022586206896551726,0.4648
37,24.44,19,15,0.388,0.22,0,0,0.0,0.94,3.56,4.88,7.83,5.6,0,1.5135135135135136,464.36,15.0,0.0,2.1728
4,120.77,2,63,0.26,0.0504,2,0,1.9,0.409,3.25,2.55,6.75,4.1,1,1.5,241.54,21.724137931034484,0.013006451612903225,1.0659999999999998
49,59.45,1,15,0.175,0.0832,1,0,3.0,0.739,3.88,5.28,7.94,3.9,0,1.0204081632653061,59.45,3.75,0.00930648769574944,0.6825
4,33.7,2,3,0.233,0.0704,0,0,1.8,0.479,5.0,5.52,9.77,4.4,0,1.5,67.4,1.0714285714285714,0.0,1.0252000000000001
24,15.17,7,30,0.27,0.0136,1,0,4.0,0.911,5.0,5.07,9.29,4.8,0,1.2916666666666667,106.19,6.0,0.0013216715257531584,1.296
28,74.27,8,15,0.197,0.0304,0,0,0.4,0.317,4.73,4.65,9.63,3.9,0,1.2857142857142856,594.16,10.714285714285715,0.0,0.7683
56,12.84,1,9,0.068,0.0448,2,1,1.0,0.635,1.98,4.92,5.5,3.4,0,1.0178571428571428,12.84,4.5,0.013784615384615385,0.23120000000000002
35,86.88,27,3,0.507,0.0344,0,1,5.0,0.498,4.83,7.42,9.72,6.0,0,1.7714285714285714,2345.7599999999998,0.5,0.0,3.042
38,94.86,10,3,0.285,0.0376,0,0,4.4,0.674,5.0,6.65,9.87,4.4,0,1.263157894736842,948.6,0.5555555555555555,0.0,1.254
50,105.96,1,30,0.262,0.0776,0,0,0.7,0.658,5.0,3.77,9.74,4.2,0,1.02,105.96,17.647058823529413,0.0,1.1004
24,157.6,13,22,0.209,0.2672,0,0,6.3,0.797,5.0,6.43,9.11,3.5,0,1.5416666666666665,2048.7999999999997,3.0136986301369864,0.0,0.7314999999999999
22,161.71,1,55,0.462,0.052,0,0,2.1,0.518,3.94,2.98,8.77,5.3,0,1.0454545454545454,161.71,17.741935483870968,0.0,2.4486
26,67.98,7,10,0.522,0.1128,0,0,3.9,0.556,3.13,6.03,7.75,6.2,0,1.2692307692307692,475.86,2.0408163265306123,0.0,3.2364
18,102.05,10,11,0.12,0.036,1,0,4.1,0.657,2.63,6.15,6.84,3.2,0,1.5555555555555556,1020.5,2.1568627450980395,0.004591836734693877,0.384
59,135.64,15,43,0.2,0.0336,2,0,3.6,0.675,3.7,4.55,7.25,3.6,0,1.2542372881355932,2034.6,9.347826086956523,0.008145454545454544,0.7200000000000001
3,48.69,1,42,0.266,0.0288,1,0,2.8,0.631,3.77,3.87,8.01,4.6,0,1.3333333333333333,48.69,11.052631578947368,0.0031964483906770256,1.2236
46,18.07,12,9,0.265,0.0424,1,0,6.0,0.852,3.91,6.95,8.1,4.7,0,1.2608695652173914,216.84,1.2857142857142858,0.00465934065934066,1.2455
11,239.53,3,16,0.418,0.0136,0,0,6.5,0.461,3.98,6.47,8.93,4.5,0,1.2727272727272727,718.59,2.1333333333333333,0.0,1.881
9,75.07,5,11,0.126,0.0184,2,0,2.6,0.831,3.41,5.48,7.02,3.4,0,1.5555555555555556,375.34999999999997,3.0555555555555554,0.00458852867830424,0.4284
54,71.95,28,5,0.33,0.0248,0,1,4.1,0.842,5.0,7.05,9.92,4.9,0,1.5185185185185186,2014.6000000000001,0.9803921568627452,0.0,1.6170000000000002
33,79.55,1,3,0.469,0.1488,3,0,0.0,0.465,3.03,4.88,5.53,5.8,0,1.0303030303030303,79.55,3.0,0.06836140888208268,2.7201999999999997
26,154.59,14,60,0.414,0.0104,0,0,0.6,0.371,5.0,2.67,9.97,5.0,1,1.5384615384615383,2164.26,37.5,0.0,2.07
36,53.49,1,11,0.347,0.028,0,0,1.7,0.428,3.49,5.05,8.4,5.1,0,1.0277777777777777,53.49,4.0740740740740735,0.0,1.7696999999999998
4,47.51,2,261,0.094,0.144,2,0,4.1,0.478,4.04,1.43,7.23,3.4,1,1.5,95.02,51.1764705882353,0.034993924665856616,0.3196
52,45.44,1,18,0.057,0.12,1,0,4.2,0.861,5.0,5.53,8.93,3.1,0,1.0192307692307692,45.44,3.4615384615384612,0.012084592145015106,0.17670000000000002
2,64.0,1,33,0.188,0.0184,0,0,4.4,0.882,3.77,4.85,8.71,3.9,0,1.5,64.0,6.111111111111111,0.0,0.7332
8,90.38,3,6,0.208,0.024,0,1,5.3,0.803,4.27,6.57,9.19,3.9,0,1.375,271.14,0.9523809523809524,0.0,0.8111999999999999
7,92.39,4,93,0.201,0.0336,0,0,4.1,0.468,2.51,1.85,7.4,3.9,1,1.5714285714285714,369.56,18.23529411764706,0.0,0.7839
36,41.97,1,23,0.45,0.0224,1,0,2.0,0.508,4.37,4.55,8.63,5.9,0,1.0277777777777777,41.97,7.666666666666667,0.002326064382139148,2.6550000000000002
34,98.41,18,5,0.078,0.0296,0,0,3.3,0.805,4.13,6.45,9.03,3.0,0,1.5294117647058822,1771.3799999999999,1.1627906976744187,0.0,0.23399999999999999
40,54.77,11,15,0.054,0.0624,0,0,5.1,0.615,4.09,6.32,8.88,3.0,0,1.275,602.47,2.459016393442623,0.0,0.162
19,54.45,1,13,0.309,0.1792,0,0,7.2,0.777,5.0,6.78,9.4,4.8,0,1.0526315789473684,54.45,1.5853658536585367,0.0,1.4831999999999999
29,51.27,30,10,0.657,0.1184,1,0,0.4,0.412,2.66,5.63,6.6,7.3,0,2.0344827586206895,1538.1000000000001,7.142857142857143,0.015578947368421053,4.7961
39,52.33,1,16,0.07,0.0304,1,0,3.9,0.431,4.7,5.53,8.93,3.2,0,1.0256410256410255,52.33,3.265306122448979,0.0030614300100704935,0.22400000000000003
6,69.36,2,42,0.422,0.0968,1,0,0.2,0.701,3.35,3.03,7.36,5.5,1,1.3333333333333333,138.72,35.0,0.011578947368421053,2.3209999999999997
10,21.99,6,63,0.265,0.144,1,0,5.4,0.643,5.0,3.85,8.85,4.7,0,1.6,131.94,9.84375,0.014619289340101522,1.2455
41,95.73,21,12,0.507,0.0256,1,0,5.3,0.332,4.15,6.87,8.4,6.0,0,1.5121951219512195,2010.3300000000002,1.9047619047619049,0.002723404255319149,3.042
42,128.92,11,31,0.38,0.084,3,0,6.1,0.582,3.74,5.85,6.46,4.9,0,1.2619047619047619,1418.12,4.366197183098592,0.033780160857908845,1.862
5,41.53,4,11,0.408,0.0312,1,1,5.1,0.443,2.22,6.28,6.45,5.6,0,1.8,166.12,1.8032786885245902,0.004187919463087248,2.2847999999999997
59,164.96,1,27,0.017,0.0,0,0,0.0,0.887,3.12,3.68,8.12,2.1,0,1.0169491525423728,164.96,27.0,0.0,0.0357
24,76.45,7,6,0.065,0.1096,0,1,4.8,0.554,5.0,6.53,9.63,3.0,0,1.2916666666666667,535.15,1.0344827586206897,0.0,0.195
41,136.06,1,33,0.081,0.0136,0,0,1.1,0.736,4.37,3.75,9.32,2.8,0,1.024390243902439,136.06,15.714285714285714,0.0,0.2268
22,43.9,12,23,0.05,0.0288,0,0,1.7,0.536,4.09,4.82,8.99,3.1,0,1.5454545454545454,526.8,8.518518518518517,0.0,0.15500000000000003
26,115.59,20,7,0.216,0.096,2,0,3.5,0.608,2.92,6.48,6.27,3.8,0,1.7692307692307692,2311.8,1.5555555555555556,0.02640990371389271,0.8208
51,74.5,13,118,0.088,0.1304,2,0,0.0,0.789,3.93,1.0,7.16,3.2,1,1.2549019607843137,968.5,118.0,0.03196078431372549,0.2816
37,62.9,1,2,0.375,0.092,0,1,2.2,0.669,3.73,5.67,8.42,5.2,0,1.027027027027027,62.9,0.625,0.0,1.9500000000000002
45,131.6,12,11,0.633,0.0096,0,0,5.5,0.335,3.79,6.68,8.76,6.6,0,1.2666666666666666,1579.1999999999998,1.6923076923076923,0.0,4.1777999999999995
29,51.96,8,27,0.252,0.0776,1,0,2.8,0.539,3.11,4.85,7.18,4.5,0,1.2758620689655173,415.68,7.105263157894737,0.009486552567237164,1.134
36,62.68,19,29,0.176,0.0352,0,0,3.9,0.556,3.7,5.48,8.58,3.9,0,1.5277777777777777,1190.92,5.918367346938775,0.0,0.6863999999999999
20,75.23,11,3,0.47,0.1488,1,0,2.9,0.526,5.0,6.18,8.84,5.8,0,1.55,827.5300000000001,0.7692307692307693,0.015121951219512195,2.726
18,53.81,10,111,0.403,0.1096,0,0,0.0,0.675,4.46,1.0,9.09,5.5,1,1.5555555555555556,538.1,111.0,0.0,2.2165
40,36.87,1,3,0.468,0.2264,2,0,2.7,0.38,4.8,5.78,7.71,6.1,0,1.025,36.87,0.8108108108108107,0.05198622273249138,2.8548
45,96.85,12,15,0.385,0.0472,0,0,0.0,0.451,5.0,4.65,9.84,5.1,0,1.2666666666666666,1162.1999999999998,15.0,0.0,1.9634999999999998
41,114.26,31,16,0.213,0.2696,2,1,2.6,0.509,4.95,6.1,7.72,3.8,0,1.7560975609756098,3542.06,4.444444444444445,0.06183486238532111,0.8093999999999999
